transaction_id,company_id,fund_id,amount,period,transaction_date
19651,152,12,4085.87,2024-08,2024-24-24
19652,153,13,4103.24,2024-09,2024-25-25
19653,154,14,4120.61,2024-10,2024-26-26
19654,155,15,4137.98,2024-11,2024-27-27
19655,156,16,4155.35,2024-12,2024-28-28
19656,157,17,4172.72,2024-01,2024-01-01
19657,158,18,4190.09,2024-02,2024-02-02
19658,159,19,4207.46,2024-03,2024-03-03
19659,160,20,4224.83,2024-04,2024-04-04
19660,161,1,4242.2,2024-05,2024-05-05
19661,162,2,4259.57,2024-06,2024-06-06
19662,163,3,4276.94,2024-07,2024-07-07
19663,164,4,4294.31,2024-08,2024-08-08
19664,165,5,4311.68,2024-09,2024-09-09
19665,166,6,4329.05,2024-10,2024-10-10
19666,167,7,4346.42,2024-11,2024-11-11
19667,168,8,4363.79,2024-12,2024-12-12
19668,169,9,4381.16,2024-01,2024-13-13
19669,170,10,4398.53,2024-02,2024-14-14
19670,171,11,4415.9,2024-03,2024-15-15
19671,172,12,4433.27,2024-04,2024-16-16
19672,173,13,4450.64,2024-05,2024-17-17
19673,174,14,4468.01,2024-06,2024-18-18
19674,175,15,4485.38,2024-07,2024-19-19
19675,176,16,4502.75,2024-08,2024-20-20
19676,177,17,4520.12,2024-09,2024-21-21
19677,178,18,4537.49,2024-10,2024-22-22
19678,179,19,4554.86,2024-11,2024-23-23
19679,180,20,4572.23,2024-12,2024-24-24
19680,181,1,4589.6,2024-01,2024-25-25
19681,182,2,4606.97,2024-02,2024-26-26
19682,183,3,4624.34,2024-03,2024-27-27
19683,184,4,4641.71,2024-04,2024-28-28
19684,185,5,4659.08,2024-05,2024-01-01
19685,186,6,4676.45,2024-06,2024-02-02
19686,187,7,4693.82,2024-07,2024-03-03
19687,188,8,4711.19,2024-08,2024-04-04
19688,189,9,4728.56,2024-09,2024-05-05
19689,190,10,4745.93,2024-10,2024-06-06
19690,191,11,4763.3,2024-11,2024-07-07
19691,192,12,4780.67,2024-12,2024-08-08
19692,193,13,4798.04,2024-01,2024-09-09
19693,194,14,4815.41,2024-02,2024-10-10
19694,195,15,4832.78,2024-03,2024-11-11
19695,196,16,4850.15,2024-04,2024-12-12
19696,197,17,4867.52,2024-05,2024-13-13
19697,198,18,4884.89,2024-06,2024-14-14
19698,199,19,4902.26,2024-07,2024-15-15
19699,200,20,4919.63,2024-08,2024-16-16
19700,201,1,4900.0,2024-09,2024-17-17
19701,202,2,4917.37,2024-10,2024-18-18
19702,203,3,4934.74,2024-11,2024-19-19
19703,204,4,4952.11,2024-12,2024-20-20
19704,205,5,4969.48,2024-01,2024-21-21
19705,206,6,4986.85,2024-02,2024-22-22
19706,207,7,5004.22,2024-03,2024-23-23
19707,208,8,5021.59,2024-04,2024-24-24
19708,209,9,5038.96,2024-05,2024-25-25
19709,210,10,5056.33,2024-06,2024-26-26
19710,211,11,5073.7,2024-07,2024-27-27
19711,212,12,5091.07,2024-08,2024-28-28
19712,213,13,5108.44,2024-09,2024-01-01
19713,214,14,5125.81,2024-10,2024-02-02
19714,215,15,5143.18,2024-11,2024-03-03
19715,216,16,5160.55,2024-12,2024-04-04
19716,217,17,5177.92,2024-01,2024-05-05
19717,218,18,5195.29,2024-02,2024-06-06
19718,219,19,5212.66,2024-03,2024-07-07
19719,220,20,5230.03,2024-04,2024-08-08
19720,221,1,5247.4,2024-05,2024-09-09
19721,222,2,5264.77,2024-06,2024-10-10
19722,223,3,5282.14,2024-07,2024-11-11
19723,224,4,5299.51,2024-08,2024-12-12
19724,225,5,5316.88,2024-09,2024-13-13
19725,226,6,5334.25,2024-10,2024-14-14
19726,227,7,5351.62,2024-11,2024-15-15
19727,228,8,5368.99,2024-12,2024-16-16
19728,229,9,5386.36,2024-01,2024-17-17
19729,230,10,5403.73,2024-02,2024-18-18
19730,231,11,5421.1,2024-03,2024-19-19
19731,232,12,5438.47,2024-04,2024-20-20
19732,233,13,5455.84,2024-05,2024-21-21
19733,234,14,5473.21,2024-06,2024-22-22
19734,235,15,5490.58,2024-07,2024-23-23
19735,236,16,5507.95,2024-08,2024-24-24
19736,237,17,5525.32,2024-09,2024-25-25
19737,238,18,5542.69,2024-10,2024-26-26
19738,239,19,5560.06,2024-11,2024-27-27
19739,240,20,5577.43,2024-12,2024-28-28
19740,241,1,5594.8,2024-01,2024-01-01
19741,242,2,5612.17,2024-02,2024-02-02
19742,243,3,5629.54,2024-03,2024-03-03
19743,244,4,5646.91,2024-04,2024-04-04
19744,245,5,5664.28,2024-05,2024-05-05
19745,246,6,5681.65,2024-06,2024-06-06
19746,247,7,5699.02,2024-07,2024-07-07
19747,248,8,5716.39,2024-08,2024-08-08
19748,249,9,5733.76,2024-09,2024-09-09
19749,250,10,5751.13,2024-10,2024-10-10
19750,251,11,5768.5,2024-11,2024-11-11
19751,252,12,5785.87,2024-12,2024-12-12
19752,253,13,5803.24,2024-01,2024-13-13
19753,254,14,5820.61,2024-02,2024-14-14
19754,255,15,5837.98,2024-03,2024-15-15
19755,256,16,5855.35,2024-04,2024-16-16
19756,257,17,5872.72,2024-05,2024-17-17
19757,258,18,5890.09,2024-06,2024-18-18
19758,259,19,5907.46,2024-07,2024-19-19
19759,260,20,5924.83,2024-08,2024-20-20
19760,261,1,5942.2,2024-09,2024-21-21
19761,262,2,5959.57,2024-10,2024-22-22
19762,263,3,5976.94,2024-11,2024-23-23
19763,264,4,5994.31,2024-12,2024-24-24
19764,265,5,6011.68,2024-01,2024-25-25
19765,266,6,6029.05,2024-02,2024-26-26
19766,267,7,6046.42,2024-03,2024-27-27
19767,268,8,6063.79,2024-04,2024-28-28
19768,269,9,6081.16,2024-05,2024-01-01
19769,270,10,6098.53,2024-06,2024-02-02
19770,271,11,6115.9,2024-07,2024-03-03
19771,272,12,6133.27,2024-08,2024-04-04
19772,273,13,6150.64,2024-09,2024-05-05
19773,274,14,6168.01,2024-10,2024-06-06
19774,275,15,6185.38,2024-11,2024-07-07
19775,276,16,6202.75,2024-12,2024-08-08
19776,277,17,6220.12,2024-01,2024-09-09
19777,278,18,6237.49,2024-02,2024-10-10
19778,279,19,6254.86,2024-03,2024-11-11
19779,280,20,6272.23,2024-04,2024-12-12
19780,281,1,6289.6,2024-05,2024-13-13
19781,282,2,6306.97,2024-06,2024-14-14
19782,283,3,6324.34,2024-07,2024-15-15
19783,284,4,6341.71,2024-08,2024-16-16
19784,285,5,6359.08,2024-09,2024-17-17
19785,286,6,6376.45,2024-10,2024-18-18
19786,287,7,6393.82,2024-11,2024-19-19
19787,288,8,6411.19,2024-12,2024-20-20
19788,289,9,6428.56,2024-01,2024-21-21
19789,290,10,6445.93,2024-02,2024-22-22
19790,291,11,6463.3,2024-03,2024-23-23
19791,292,12,6480.67,2024-04,2024-24-24
19792,293,13,6498.04,2024-05,2024-25-25
19793,294,14,6515.41,2024-06,2024-26-26
19794,295,15,6532.78,2024-07,2024-27-27
19795,296,16,6550.15,2024-08,2024-28-28
19796,297,17,6567.52,2024-09,2024-01-01
19797,298,18,6584.89,2024-10,2024-02-02
19798,299,19,6602.26,2024-11,2024-03-03
19799,300,20,6619.63,2024-12,2024-04-04
19800,301,1,6600.0,2024-01,2024-05-05
19801,302,2,6617.37,2024-02,2024-06-06
19802,303,3,6634.74,2024-03,2024-07-07
19803,304,4,6652.11,2024-04,2024-08-08
19804,305,5,6669.48,2024-05,2024-09-09
19805,306,6,6686.85,2024-06,2024-10-10
19806,307,7,6704.22,2024-07,2024-11-11
19807,308,8,6721.59,2024-08,2024-12-12
19808,309,9,6738.96,2024-09,2024-13-13
19809,310,10,6756.33,2024-10,2024-14-14
19810,311,11,6773.7,2024-11,2024-15-15
19811,312,12,6791.07,2024-12,2024-16-16
19812,313,13,6808.44,2024-01,2024-17-17
19813,314,14,6825.81,2024-02,2024-18-18
19814,315,15,6843.18,2024-03,2024-19-19
19815,316,16,6860.55,2024-04,2024-20-20
19816,317,17,6877.92,2024-05,2024-21-21
19817,318,18,6895.29,2024-06,2024-22-22
19818,319,19,6912.66,2024-07,2024-23-23
19819,320,20,6930.03,2024-08,2024-24-24
19820,321,1,6947.4,2024-09,2024-25-25
19821,322,2,6964.77,2024-10,2024-26-26
19822,323,3,6982.14,2024-11,2024-27-27
19823,324,4,6999.51,2024-12,2024-28-28
19824,325,5,7016.88,2024-01,2024-01-01
19825,326,6,7034.25,2024-02,2024-02-02
19826,327,7,7051.62,2024-03,2024-03-03
19827,328,8,7068.99,2024-04,2024-04-04
19828,329,9,7086.36,2024-05,2024-05-05
19829,330,10,7103.73,2024-06,2024-06-06
19830,331,11,7121.1,2024-07,2024-07-07
19831,332,12,7138.47,2024-08,2024-08-08
19832,333,13,7155.84,2024-09,2024-09-09
19833,334,14,7173.21,2024-10,2024-10-10
19834,335,15,7190.58,2024-11,2024-11-11
19835,336,16,7207.95,2024-12,2024-12-12
19836,337,17,7225.32,2024-01,2024-13-13
19837,338,18,7242.69,2024-02,2024-14-14
19838,339,19,7260.06,2024-03,2024-15-15
19839,340,20,7277.43,2024-04,2024-16-16
19840,341,1,7294.8,2024-05,2024-17-17
19841,342,2,7312.17,2024-06,2024-18-18
19842,343,3,7329.54,2024-07,2024-19-19
19843,344,4,7346.91,2024-08,2024-20-20
19844,345,5,7364.28,2024-09,2024-21-21
19845,346,6,7381.65,2024-10,2024-22-22
19846,347,7,7399.02,2024-11,2024-23-23
19847,348,8,7416.39,2024-12,2024-24-24
19848,349,9,7433.76,2024-01,2024-25-25
19849,350,10,7451.13,2024-02,2024-26-26
19850,351,11,7468.5,2024-03,2024-27-27
19851,352,12,7485.87,2024-04,2024-28-28
19852,353,13,7503.24,2024-05,2024-01-01
19853,354,14,7520.61,2024-06,2024-02-02
19854,355,15,7537.98,2024-07,2024-03-03
19855,356,16,7555.35,2024-08,2024-04-04
19856,357,17,7572.72,2024-09,2024-05-05
19857,358,18,7590.09,2024-10,2024-06-06
19858,359,19,7607.46,2024-11,2024-07-07
19859,360,20,7624.83,2024-12,2024-08-08
19860,361,1,7642.2,2024-01,2024-09-09
19861,362,2,7659.57,2024-02,2024-10-10
19862,363,3,7676.94,2024-03,2024-11-11
19863,364,4,7694.31,2024-04,2024-12-12
19864,365,5,7711.68,2024-05,2024-13-13
19865,366,6,7729.05,2024-06,2024-14-14
19866,367,7,7746.42,2024-07,2024-15-15
19867,368,8,7763.79,2024-08,2024-16-16
19868,369,9,7781.16,2024-09,2024-17-17
19869,370,10,7798.53,2024-10,2024-18-18
19870,371,11,7815.9,2024-11,2024-19-19
19871,372,12,7833.27,2024-12,2024-20-20
19872,373,13,7850.64,2024-01,2024-21-21
19873,374,14,7868.01,2024-02,2024-22-22
19874,375,15,7885.38,2024-03,2024-23-23
19875,376,16,7902.75,2024-04,2024-24-24
19876,377,17,7920.12,2024-05,2024-25-25
19877,378,18,7937.49,2024-06,2024-26-26
19878,379,19,7954.86,2024-07,2024-27-27
19879,380,20,7972.23,2024-08,2024-28-28
19880,381,1,7989.6,2024-09,2024-01-01
19881,382,2,8006.97,2024-10,2024-02-02
19882,383,3,8024.34,2024-11,2024-03-03
19883,384,4,8041.71,2024-12,2024-04-04
19884,385,5,8059.08,2024-01,2024-05-05
19885,386,6,8076.45,2024-02,2024-06-06
19886,387,7,8093.82,2024-03,2024-07-07
19887,388,8,8111.19,2024-04,2024-08-08
19888,389,9,8128.56,2024-05,2024-09-09
19889,390,10,8145.93,2024-06,2024-10-10
19890,391,11,8163.3,2024-07,2024-11-11
19891,392,12,8180.67,2024-08,2024-12-12
19892,393,13,8198.04,2024-09,2024-13-13
19893,394,14,8215.41,2024-10,2024-14-14
19894,395,15,8232.78,2024-11,2024-15-15
19895,396,16,8250.15,2024-12,2024-16-16
19896,397,17,8267.52,2024-01,2024-17-17
19897,398,18,8284.89,2024-02,2024-18-18
19898,399,19,8302.26,2024-03,2024-19-19
19899,400,20,8319.63,2024-04,2024-20-20
19900,401,1,8300.0,2024-05,2024-21-21
19901,402,2,8317.37,2024-06,2024-22-22
19902,403,3,8334.74,2024-07,2024-23-23
19903,404,4,8352.11,2024-08,2024-24-24
19904,405,5,8369.48,2024-09,2024-25-25
19905,406,6,8386.85,2024-10,2024-26-26
19906,407,7,8404.22,2024-11,2024-27-27
19907,408,8,8421.59,2024-12,2024-28-28
19908,409,9,8438.96,2024-01,2024-01-01
19909,410,10,8456.33,2024-02,2024-02-02
19910,411,11,8473.7,2024-03,2024-03-03
19911,412,12,8491.07,2024-04,2024-04-04
19912,413,13,8508.44,2024-05,2024-05-05
19913,414,14,8525.81,2024-06,2024-06-06
19914,415,15,8543.18,2024-07,2024-07-07
19915,416,16,8560.55,2024-08,2024-08-08
19916,417,17,8577.92,2024-09,2024-09-09
19917,418,18,8595.29,2024-10,2024-10-10
19918,419,19,8612.66,2024-11,2024-11-11
19919,420,20,8630.03,2024-12,2024-12-12
19920,421,1,8647.4,2024-01,2024-13-13
19921,422,2,8664.77,2024-02,2024-14-14
19922,423,3,8682.14,2024-03,2024-15-15
19923,424,4,8699.51,2024-04,2024-16-16
19924,425,5,8716.88,2024-05,2024-17-17
19925,426,6,8734.25,2024-06,2024-18-18
19926,427,7,8751.62,2024-07,2024-19-19
19927,428,8,8768.99,2024-08,2024-20-20
19928,429,9,8786.36,2024-09,2024-21-21
19929,430,10,8803.73,2024-10,2024-22-22
19930,431,11,8821.1,2024-11,2024-23-23
19931,432,12,8838.47,2024-12,2024-24-24
19932,433,13,8855.84,2024-01,2024-25-25
19933,434,14,8873.21,2024-02,2024-26-26
19934,435,15,8890.58,2024-03,2024-27-27
19935,436,16,8907.95,2024-04,2024-28-28
19936,437,17,8925.32,2024-05,2024-01-01
19937,438,18,8942.69,2024-06,2024-02-02
19938,439,19,8960.06,2024-07,2024-03-03
19939,440,20,8977.43,2024-08,2024-04-04
19940,441,1,8994.8,2024-09,2024-05-05
19941,442,2,9012.17,2024-10,2024-06-06
19942,443,3,9029.54,2024-11,2024-07-07
19943,444,4,9046.91,2024-12,2024-08-08
19944,445,5,9064.28,2024-01,2024-09-09
19945,446,6,9081.65,2024-02,2024-10-10
19946,447,7,9099.02,2024-03,2024-11-11
19947,448,8,9116.39,2024-04,2024-12-12
19948,449,9,9133.76,2024-05,2024-13-13
19949,450,10,9151.13,2024-06,2024-14-14
19950,451,11,9168.5,2024-07,2024-15-15
19951,452,12,9185.87,2024-08,2024-16-16
19952,453,13,9203.24,2024-09,2024-17-17
19953,454,14,9220.61,2024-10,2024-18-18
19954,455,15,9237.98,2024-11,2024-19-19
19955,456,16,9255.35,2024-12,2024-20-20
19956,457,17,9272.72,2024-01,2024-21-21
19957,458,18,9290.09,2024-02,2024-22-22
19958,459,19,9307.46,2024-03,2024-23-23
19959,460,20,9324.83,2024-04,2024-24-24
19960,461,1,9342.2,2024-05,2024-25-25
19961,462,2,9359.57,2024-06,2024-26-26
19962,463,3,9376.94,2024-07,2024-27-27
19963,464,4,9394.31,2024-08,2024-28-28
19964,465,5,9411.68,2024-09,2024-01-01
19965,466,6,9429.05,2024-10,2024-02-02
19966,467,7,9446.42,2024-11,2024-03-03
19967,468,8,9463.79,2024-12,2024-04-04
19968,469,9,9481.16,2024-01,2024-05-05
19969,470,10,9498.53,2024-02,2024-06-06
19970,471,11,9515.9,2024-03,2024-07-07
19971,472,12,9533.27,2024-04,2024-08-08
19972,473,13,9550.64,2024-05,2024-09-09
19973,474,14,9568.01,2024-06,2024-10-10
19974,475,15,9585.38,2024-07,2024-11-11
19975,476,16,9602.75,2024-08,2024-12-12
19976,477,17,9620.12,2024-09,2024-13-13
19977,478,18,9637.49,2024-10,2024-14-14
19978,479,19,9654.86,2024-11,2024-15-15
19979,480,20,9672.23,2024-12,2024-16-16
19980,481,1,9689.6,2024-01,2024-17-17
19981,482,2,9706.97,2024-02,2024-18-18
19982,483,3,9724.34,2024-03,2024-19-19
19983,484,4,9741.71,2024-04,2024-20-20
19984,485,5,9759.08,2024-05,2024-21-21
19985,486,6,9776.45,2024-06,2024-22-22
19986,487,7,9793.82,2024-07,2024-23-23
19987,488,8,9811.19,2024-08,2024-24-24
19988,489,9,9828.56,2024-09,2024-25-25
19989,490,10,9845.93,2024-10,2024-26-26
19990,491,11,9863.3,2024-11,2024-27-27
19991,492,12,9880.67,2024-12,2024-28-28
19992,493,13,9898.04,2024-01,2024-01-01
19993,494,14,9915.41,2024-02,2024-02-02
19994,495,15,9932.78,2024-03,2024-03-03
19995,496,16,9950.15,2024-04,2024-04-04
19996,497,17,9967.52,2024-05,2024-05-05
19997,498,18,9984.89,2024-06,2024-06-06
19998,499,19,10002.26,2024-07,2024-07-07
19999,500,20,10019.63,2024-08,2024-08-08
20000,1,1,0.0,2024-09,2024-09-09
20001,2,2,17.37,2024-10,2024-10-10
20002,3,3,34.74,2024-11,2024-11-11
20003,4,4,52.11,2024-12,2024-12-12
20004,5,5,69.48,2024-01,2024-13-13
20005,6,6,86.85,2024-02,2024-14-14
20006,7,7,104.22,2024-03,2024-15-15
20007,8,8,121.59,2024-04,2024-16-16
20008,9,9,138.96,2024-05,2024-17-17
20009,10,10,156.33,2024-06,2024-18-18
20010,11,11,173.7,2024-07,2024-19-19
20011,12,12,191.07,2024-08,2024-20-20
20012,13,13,208.44,2024-09,2024-21-21
20013,14,14,225.81,2024-10,2024-22-22
20014,15,15,243.18,2024-11,2024-23-23
20015,16,16,260.55,2024-12,2024-24-24
20016,17,17,277.92,2024-01,2024-25-25
20017,18,18,295.29,2024-02,2024-26-26
20018,19,19,312.66,2024-03,2024-27-27
20019,20,20,330.03,2024-04,2024-28-28
20020,21,1,347.4,2024-05,2024-01-01
20021,22,2,364.77,2024-06,2024-02-02
20022,23,3,382.14,2024-07,2024-03-03
20023,24,4,399.51,2024-08,2024-04-04
20024,25,5,416.88,2024-09,2024-05-05
20025,26,6,434.25,2024-10,2024-06-06
20026,27,7,451.62,2024-11,2024-07-07
20027,28,8,468.99,2024-12,2024-08-08
20028,29,9,486.36,2024-01,2024-09-09
20029,30,10,503.73,2024-02,2024-10-10
20030,31,11,521.1,2024-03,2024-11-11
20031,32,12,538.47,2024-04,2024-12-12
20032,33,13,555.84,2024-05,2024-13-13
20033,34,14,573.21,2024-06,2024-14-14
20034,35,15,590.58,2024-07,2024-15-15
20035,36,16,607.95,2024-08,2024-16-16
20036,37,17,625.32,2024-09,2024-17-17
20037,38,18,642.69,2024-10,2024-18-18
20038,39,19,660.06,2024-11,2024-19-19
20039,40,20,677.43,2024-12,2024-20-20
20040,41,1,694.8,2024-01,2024-21-21
20041,42,2,712.17,2024-02,2024-22-22
20042,43,3,729.54,2024-03,2024-23-23
20043,44,4,746.91,2024-04,2024-24-24
20044,45,5,764.28,2024-05,2024-25-25
20045,46,6,781.65,2024-06,2024-26-26
20046,47,7,799.02,2024-07,2024-27-27
20047,48,8,816.39,2024-08,2024-28-28
20048,49,9,833.76,2024-09,2024-01-01
20049,50,10,851.13,2024-10,2024-02-02
20050,51,11,868.5,2024-11,2024-03-03
20051,52,12,885.87,2024-12,2024-04-04
20052,53,13,903.24,2024-01,2024-05-05
20053,54,14,920.61,2024-02,2024-06-06
20054,55,15,937.98,2024-03,2024-07-07
20055,56,16,955.35,2024-04,2024-08-08
20056,57,17,972.72,2024-05,2024-09-09
20057,58,18,990.09,2024-06,2024-10-10
20058,59,19,1007.46,2024-07,2024-11-11
20059,60,20,1024.83,2024-08,2024-12-12
20060,61,1,1042.2,2024-09,2024-13-13
20061,62,2,1059.57,2024-10,2024-14-14
20062,63,3,1076.94,2024-11,2024-15-15
20063,64,4,1094.31,2024-12,2024-16-16
20064,65,5,1111.68,2024-01,2024-17-17
20065,66,6,1129.05,2024-02,2024-18-18
20066,67,7,1146.42,2024-03,2024-19-19
20067,68,8,1163.79,2024-04,2024-20-20
20068,69,9,1181.16,2024-05,2024-21-21
20069,70,10,1198.53,2024-06,2024-22-22
20070,71,11,1215.9,2024-07,2024-23-23
20071,72,12,1233.27,2024-08,2024-24-24
20072,73,13,1250.64,2024-09,2024-25-25
20073,74,14,1268.01,2024-10,2024-26-26
20074,75,15,1285.38,2024-11,2024-27-27
20075,76,16,1302.75,2024-12,2024-28-28
20076,77,17,1320.12,2024-01,2024-01-01
20077,78,18,1337.49,2024-02,2024-02-02
20078,79,19,1354.86,2024-03,2024-03-03
20079,80,20,1372.23,2024-04,2024-04-04
20080,81,1,1389.6,2024-05,2024-05-05
20081,82,2,1406.97,2024-06,2024-06-06
20082,83,3,1424.34,2024-07,2024-07-07
20083,84,4,1441.71,2024-08,2024-08-08
20084,85,5,1459.08,2024-09,2024-09-09
20085,86,6,1476.45,2024-10,2024-10-10
20086,87,7,1493.82,2024-11,2024-11-11
20087,88,8,1511.19,2024-12,2024-12-12
20088,89,9,1528.56,2024-01,2024-13-13
20089,90,10,1545.93,2024-02,2024-14-14
20090,91,11,1563.3,2024-03,2024-15-15
20091,92,12,1580.67,2024-04,2024-16-16
20092,93,13,1598.04,2024-05,2024-17-17
20093,94,14,1615.41,2024-06,2024-18-18
20094,95,15,1632.78,2024-07,2024-19-19
20095,96,16,1650.15,2024-08,2024-20-20
20096,97,17,1667.52,2024-09,2024-21-21
20097,98,18,1684.89,2024-10,2024-22-22
20098,99,19,1702.26,2024-11,2024-23-23
20099,100,20,1719.63,2024-12,2024-24-24
20100,101,1,1700.0,2024-01,2024-25-25
20101,102,2,1717.37,2024-02,2024-26-26
20102,103,3,1734.74,2024-03,2024-27-27
20103,104,4,1752.11,2024-04,2024-28-28
20104,105,5,1769.48,2024-05,2024-01-01
20105,106,6,1786.85,2024-06,2024-02-02
20106,107,7,1804.22,2024-07,2024-03-03
20107,108,8,1821.59,2024-08,2024-04-04
20108,109,9,1838.96,2024-09,2024-05-05
20109,110,10,1856.33,2024-10,2024-06-06
20110,111,11,1873.7,2024-11,2024-07-07
20111,112,12,1891.07,2024-12,2024-08-08
20112,113,13,1908.44,2024-01,2024-09-09
20113,114,14,1925.81,2024-02,2024-10-10
20114,115,15,1943.18,2024-03,2024-11-11
20115,116,16,1960.55,2024-04,2024-12-12
20116,117,17,1977.92,2024-05,2024-13-13
20117,118,18,1995.29,2024-06,2024-14-14
20118,119,19,2012.66,2024-07,2024-15-15
20119,120,20,2030.03,2024-08,2024-16-16
20120,121,1,2047.4,2024-09,2024-17-17
20121,122,2,2064.77,2024-10,2024-18-18
20122,123,3,2082.14,2024-11,2024-19-19
20123,124,4,2099.51,2024-12,2024-20-20
20124,125,5,2116.88,2024-01,2024-21-21
20125,126,6,2134.25,2024-02,2024-22-22
20126,127,7,2151.62,2024-03,2024-23-23
20127,128,8,2168.99,2024-04,2024-24-24
20128,129,9,2186.36,2024-05,2024-25-25
20129,130,10,2203.73,2024-06,2024-26-26
20130,131,11,2221.1,2024-07,2024-27-27
20131,132,12,2238.47,2024-08,2024-28-28
20132,133,13,2255.84,2024-09,2024-01-01
20133,134,14,2273.21,2024-10,2024-02-02
20134,135,15,2290.58,2024-11,2024-03-03
20135,136,16,2307.95,2024-12,2024-04-04
20136,137,17,2325.32,2024-01,2024-05-05
20137,138,18,2342.69,2024-02,2024-06-06
20138,139,19,2360.06,2024-03,2024-07-07
20139,140,20,2377.43,2024-04,2024-08-08
20140,141,1,2394.8,2024-05,2024-09-09
20141,142,2,2412.17,2024-06,2024-10-10
20142,143,3,2429.54,2024-07,2024-11-11
20143,144,4,2446.91,2024-08,2024-12-12
20144,145,5,2464.28,2024-09,2024-13-13
20145,146,6,2481.65,2024-10,2024-14-14
20146,147,7,2499.02,2024-11,2024-15-15
20147,148,8,2516.39,2024-12,2024-16-16
20148,149,9,2533.76,2024-01,2024-17-17
20149,150,10,2551.13,2024-02,2024-18-18
20150,151,11,2568.5,2024-03,2024-19-19
20151,152,12,2585.87,2024-04,2024-20-20
20152,153,13,2603.24,2024-05,2024-21-21
20153,154,14,2620.61,2024-06,2024-22-22
20154,155,15,2637.98,2024-07,2024-23-23
20155,156,16,2655.35,2024-08,2024-24-24
20156,157,17,2672.72,2024-09,2024-25-25
20157,158,18,2690.09,2024-10,2024-26-26
20158,159,19,2707.46,2024-11,2024-27-27
20159,160,20,2724.83,2024-12,2024-28-28
20160,161,1,2742.2,2024-01,2024-01-01
20161,162,2,2759.57,2024-02,2024-02-02
20162,163,3,2776.94,2024-03,2024-03-03
20163,164,4,2794.31,2024-04,2024-04-04
20164,165,5,2811.68,2024-05,2024-05-05
20165,166,6,2829.05,2024-06,2024-06-06
20166,167,7,2846.42,2024-07,2024-07-07
20167,168,8,2863.79,2024-08,2024-08-08
20168,169,9,2881.16,2024-09,2024-09-09
20169,170,10,2898.53,2024-10,2024-10-10
20170,171,11,2915.9,2024-11,2024-11-11
20171,172,12,2933.27,2024-12,2024-12-12
20172,173,13,2950.64,2024-01,2024-13-13
20173,174,14,2968.01,2024-02,2024-14-14
20174,175,15,2985.38,2024-03,2024-15-15
20175,176,16,3002.75,2024-04,2024-16-16
20176,177,17,3020.12,2024-05,2024-17-17
20177,178,18,3037.49,2024-06,2024-18-18
20178,179,19,3054.86,2024-07,2024-19-19
20179,180,20,3072.23,2024-08,2024-20-20
20180,181,1,3089.6,2024-09,2024-21-21
20181,182,2,3106.97,2024-10,2024-22-22
20182,183,3,3124.34,2024-11,2024-23-23
20183,184,4,3141.71,2024-12,2024-24-24
20184,185,5,3159.08,2024-01,2024-25-25
20185,186,6,3176.45,2024-02,2024-26-26
20186,187,7,3193.82,2024-03,2024-27-27
20187,188,8,3211.19,2024-04,2024-28-28
20188,189,9,3228.56,2024-05,2024-01-01
20189,190,10,3245.93,2024-06,2024-02-02
20190,191,11,3263.3,2024-07,2024-03-03
20191,192,12,3280.67,2024-08,2024-04-04
20192,193,13,3298.04,2024-09,2024-05-05
20193,194,14,3315.41,2024-10,2024-06-06
20194,195,15,3332.78,2024-11,2024-07-07
20195,196,16,3350.15,2024-12,2024-08-08
20196,197,17,3367.52,2024-01,2024-09-09
20197,198,18,3384.89,2024-02,2024-10-10
20198,199,19,3402.26,2024-03,2024-11-11
20199,200,20,3419.63,2024-04,2024-12-12
20200,201,1,3400.0,2024-05,2024-13-13
20201,202,2,3417.37,2024-06,2024-14-14
20202,203,3,3434.74,2024-07,2024-15-15
20203,204,4,3452.11,2024-08,2024-16-16
20204,205,5,3469.48,2024-09,2024-17-17
20205,206,6,3486.85,2024-10,2024-18-18
20206,207,7,3504.22,2024-11,2024-19-19
20207,208,8,3521.59,2024-12,2024-20-20
20208,209,9,3538.96,2024-01,2024-21-21
20209,210,10,3556.33,2024-02,2024-22-22
20210,211,11,3573.7,2024-03,2024-23-23
20211,212,12,3591.07,2024-04,2024-24-24
20212,213,13,3608.44,2024-05,2024-25-25
20213,214,14,3625.81,2024-06,2024-26-26
20214,215,15,3643.18,2024-07,2024-27-27
20215,216,16,3660.55,2024-08,2024-28-28
20216,217,17,3677.92,2024-09,2024-01-01
20217,218,18,3695.29,2024-10,2024-02-02
20218,219,19,3712.66,2024-11,2024-03-03
20219,220,20,3730.03,2024-12,2024-04-04
20220,221,1,3747.4,2024-01,2024-05-05
20221,222,2,3764.77,2024-02,2024-06-06
20222,223,3,3782.14,2024-03,2024-07-07
20223,224,4,3799.51,2024-04,2024-08-08
20224,225,5,3816.88,2024-05,2024-09-09
20225,226,6,3834.25,2024-06,2024-10-10
20226,227,7,3851.62,2024-07,2024-11-11
20227,228,8,3868.99,2024-08,2024-12-12
20228,229,9,3886.36,2024-09,2024-13-13
20229,230,10,3903.73,2024-10,2024-14-14
20230,231,11,3921.1,2024-11,2024-15-15
20231,232,12,3938.47,2024-12,2024-16-16
20232,233,13,3955.84,2024-01,2024-17-17
20233,234,14,3973.21,2024-02,2024-18-18
20234,235,15,3990.58,2024-03,2024-19-19
